tid,zid,pid,uid,created,modified,txt,velocity,mod,lang,lang_confidence,active,is_meta,tweet_id,quote_src_url,anon,is_seed
3390,51,6271,9493,1.69607E+12,1.69635E+12,"Nykyinen talousjärjestelmämme on inhimillisesti ja ekologisesti kestämätön, ja se tulee uudistaa kokonaan.",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3391,51,6271,9493,1.69607E+12,1.69635E+12,Yhteiskunnan tulee vahvemmin tukea ekologisia elämäntapoja.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3386,51,7330,10553,1.69607E+12,1.69635E+12,"Kyllä, mutta kasviperäisen proteiinin kuuluisi tulla myös lähiruokana.",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3388,51,7332,10555,1.69607E+12,1.69635E+12,Väkivaltauhkaa ja nuorisorikollisuutta vahvistavat maahanmuuttajat pitäisi karkottaa Suomesta.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3376,51,7279,10502,1.69606E+12,1.69635E+12,Yksityisen ihmisen ei tule maksaa yrityksen oikeudenkäyntikuluja vaikka hän häviäisikin oikeudessa.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3377,51,7267,10490,1.69606E+12,1.69635E+12,Euroopan pakolaisongelma hoituisi helposti Vesuviuksen avulla,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3378,51,7243,10466,1.69606E+12,1.69635E+12,Ydinaseet tulee kieltää kaikkialla maailmassa.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3379,51,7243,10466,1.69606E+12,1.69635E+12,Aseistakieltäytymisen rangaistavuudesta pitää luopua ja totaalikieltäytyjät pitää vapauttaa heti.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3347,51,7119,10342,1.69605E+12,1.6965E+12,Yhteiskunnan maksamille eläkkeille pitää asettaa katto.,1,1,fi,1,TRUE,FALSE,NULL,NULL,FALSE,FALSE
3371,51,7256,10479,1.69606E+12,1.6965E+12,Etätyömahdollisuuksia on kehitettävä syrjäseuduilla asuville.,1,1,fi,1,TRUE,FALSE,NULL,NULL,FALSE,FALSE
3402,51,7444,10667,1.69608E+12,1.69608E+12,Keskitytään valtion perustoimintoihi. Lopetetaan kaikki tuet.kuppausjärjestöille. liberaalipuolueella oli valmis leikkauslista.,1,0,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3403,51,7453,10676,1.69608E+12,1.69608E+12,"Joukkoliikenteen kehittämisen ongelma harvaan asutut seudut, vaihtoehtoja julkiselle liikenteelle on pohdittava.",1,0,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3405,51,7453,10676,1.69608E+12,1.69608E+12,Yksityiset yritykset luovat Suomeen vaurautta ja työtä.,1,0,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3406,51,7453,10676,1.69608E+12,1.69608E+12,"Luonto on Suomessa monelle liian kaukana, ei ymmärretä luonnon arvoa mielenterveydelle.",1,0,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3409,51,7453,10676,1.69608E+12,1.69608E+12,Lääkäriliiton ikiaikainen oikeus päättää koulutettavien lääkäreiden määrästä on lakkautettava välittömästi.,1,0,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3410,51,7453,10676,1.69608E+12,1.69608E+12,"Hyvinvointialueet ovat ongelmissa, rahoitus on mietittävä uudelleen pikaisesti, sopeutettavaa toki riittää paikoitellen.",1,0,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3411,51,7453,10676,1.69608E+12,1.69608E+12,"Tukien sijaan ihmiset on saatava töihin. Työ ei ole aina mukavaa, mutta on edellytys rahantulolle ja elämiselle.",1,0,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3412,51,7456,10679,1.69608E+12,1.69608E+12,Sekoittamalla poliittiset & tavan lakot kysyjä saa ihmiset vastaamaan haluamallaan tavalla.Eli haetaan vain vahvistusta omalle mielipiteelle,1,0,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3413,51,7453,10676,1.69608E+12,1.69608E+12,Tukien varassa elävät mitään tuottamattomat taiteilijat on saatava töihin tukienmaksamisen sijaan.,1,0,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3414,51,7453,10676,1.69608E+12,1.69608E+12,"Koirani on jo Kenneliiton rekisterissä ja sirutettu, en aio ilmoittaa sitä enää toiseen rekisteriin, ellei siihen tule selkeää sanktiota.",1,0,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3417,51,7453,10676,1.69608E+12,1.69608E+12,Viimeisen vuoden aikana ympäri maailman tapahtuneet radikaalit sääilmiöt pelottavat minua.,1,0,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3418,51,7453,10676,1.69608E+12,1.69608E+12,"Itäiseen Suomeen on investoitava ja pidettävä huolta tiestöstä, pelkästään jo huoltovarmuuden vuoksi.",1,0,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3420,51,7453,10676,1.69608E+12,1.69608E+12,Itäisen Suomen matkailu on tulevaisuudessa Lapin matkailun tasolla.,1,0,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3421,51,7468,10691,1.69608E+12,1.69608E+12,Pienet tulo- ja omaisuuserot luovat yhteiskuntarauhaa.,1,0,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3422,51,7453,10676,1.69608E+12,1.69608E+12,"Itäiseen Suomeen kannattaa muuttaa, talot ovat halpoja ja ihmiset mukavia.",1,0,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3423,51,7453,10676,1.69608E+12,1.69608E+12,Asua voi järven rannalla edullisesti Etelä-Savossa,1,0,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3424,51,7468,10691,1.69608E+12,1.69608E+12,Työttömiä ei pidä rangaista siitä ettei työtä ole.,1,0,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3425,51,7480,10703,1.69608E+12,1.69608E+12,Olen viettänyt vapaa-aikaani pakolaistaustaisen ihmisen seurassa hänen kotonaan.,1,0,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3426,51,7487,10710,1.69608E+12,1.69608E+12,"Kannabiksen käyttö tulisi laillistaa tutkimuksen, päihdehuollon järjestämisen, sekä toimialan harjoittamisesta kertyvien verotulojen vuoksi.",1,0,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3427,51,7494,10717,1.69608E+12,1.69608E+12,Kaikkien puolueiden jotka ovat eduskunnassa. Tulisi yhdessä tehdä suunnitelma velkaantumisen taittamiseksi,1,0,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3428,51,7485,10708,1.69608E+12,1.69608E+12,Ei vastikkeetonta rahaa työttömille.,1,0,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3429,51,7516,10739,1.69608E+12,1.69608E+12,"Huumekauppaa voisi vähentää samoin kuin vähennetään ihmiskauppaa ja prostituutiota, sallimalla myyminen, mutta kieltämällä ostaminen.",1,0,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3430,51,7531,10754,1.69608E+12,1.69608E+12,Olen huolissani sanan- ja mielipiteenvapaudesta sekä vallitsevasta keskustelukulttuurista,1,0,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3431,51,7531,10754,1.69608E+12,1.69608E+12,Vapaus on kaikkein tärkein arvo. Ilman sitä ei ole mitään.,1,0,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3432,51,7531,10754,1.69608E+12,1.69608E+12,Ylikuolleisuuden syyt pitää selvittää rehellisesti ja avoimesti.,1,0,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3433,51,7531,10754,1.69608E+12,1.69608E+12,Puolueetonta tietoa on nykyään vaikea löytää. Kaikki vaikuttaa olevan jonkin tahon propagandaa.,1,0,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3434,51,7531,10754,1.69608E+12,1.69608E+12,"Suomen pitää pysyä erillään suurvaltojen välisistä kahnauksista, eikä alentua pelinappulaksi.",1,0,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3435,51,7531,10754,1.69608E+12,1.69608E+12,Suomi on mennyt huonompaan suuntaan viimeiset 15 vuotta hallituspohjasta riippumatta.,1,0,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3393,51,7384,10607,1.69607E+12,1.69635E+12,"Tukea notimaista tuotantoa,  niin lihan kuin vihannesapuolen....",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3394,51,7371,10594,1.69607E+12,1.69635E+12,Ilmastonmuutos on suurin turvallisuusuhkamme.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3395,51,7384,10607,1.69607E+12,1.69635E+12,Lakkaa tavarat liikkumaata. Tuskin maajussi hakee tuotteensa hevosella rautatueasemalta. Sähköllä toimiva jakeluauto on täälläpäin vielä uni,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3398,51,7444,10667,1.69608E+12,1.69635E+12,Ilmastoidiotismi tulee unohtaa,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3399,51,7444,10667,1.69608E+12,1.69635E+12,Lisää turvetta niin ei tarvii turkkia,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3400,51,3215,6187,1.69608E+12,1.69635E+12,"Kaikki asiat paranee jos antaa uskonnolle sen paikan kasvattajana , Jeesus on ystävä ja auttaja",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3401,51,7444,10667,1.69608E+12,1.69635E+12,"Ylimääräiset kulut pois esim,sitra",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3396,51,7373,10596,1.69607E+12,1.69635E+12,Sallittava valkoposkihanhien metsästys ja käyttö ravinnokst.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3397,51,7350,10573,1.69607E+12,1.69635E+12,Omaishoitajien saama palkkio tulee olla verovapaata,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3407,51,7453,10676,1.69608E+12,1.69635E+12,Uusavuttomuus lisääntyy nuorison keskuudessa.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3408,51,7453,10676,1.69608E+12,1.69635E+12,"Jos vanhemmilla on varaa laittaa lapsilisät säästöön, silloin niitä ei tarvitse maksaa.",1,1,fi,1,TRUE,FALSE,NULL,NULL,FALSE,FALSE
3404,51,7453,10676,1.69608E+12,1.69651E+12,"Vähävaraisille ihmisille on olemassa asuntoja, mistä tulisi raha asuntojen rakentamiseen jos yksityinen rakentaminen ei lähde sijoittamaan?",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3416,51,7453,10676,1.69608E+12,1.69651E+12,"Opiskelijan on sitouduttava oppisopimustyyppisesti yhteen oman alan yritykseen, ennen valmistumista, kisällimallilla.",1,1,fi,1,TRUE,FALSE,NULL,NULL,FALSE,FALSE
3419,51,7453,10676,1.69608E+12,1.69651E+12,Itäisen Suomen vision toteuttamiseen on resurssoitava varoja ja vastuutettava henkilöitä.,1,1,fi,1,TRUE,FALSE,NULL,NULL,FALSE,FALSE
3436,51,7531,10754,1.69609E+12,1.69609E+12,"Poliitikkojen taustat ja kytkökset pitää penkoa ja julkistaa median toimesta huolella, esim. Bilderberg, WEF jne. Julkinen keskustelu näistä",1,0,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3437,51,7531,10754,1.69609E+12,1.69609E+12,Tutkiva journalismi on kadonnut Suomesta.,1,0,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3438,51,7531,10754,1.69609E+12,1.69609E+12,"Verorahat katoavat ilmeisesti pienten piirien taskuihin, kun mihinkään ei ole enää varaa.",1,0,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3439,51,7531,10754,1.69609E+12,1.69609E+12,Suomen pitää huolehtia omasta luonnostaan ja estää ylikansallisia yhtiöitä ryöväämästä ja sotkemasta täällä (kaivoslaki).,1,0,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3440,51,7531,10754,1.69609E+12,1.69609E+12,Ilmastotoimet on lähinnä suuri rahastuskeino. Meillä on oikeitakin ympäristöongelmia.,1,0,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3442,51,7558,10781,1.69609E+12,1.69609E+12,"Yhden vanhemman perheiden lapsille pitäisi maksaa lapsilisää ja kunnollista opintotukea/oppimateriaalilisää, kunnes valmiita 2. asteelta.",1,0,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3443,51,7569,10792,1.69609E+12,1.69609E+12,"Julkisissa ruokapalveluissa (esim. koulut, sairaalat) tulee minimoida ruuan ilmastovaikutukset (lihaa ja maitotuotteita vähennettävä).",1,0,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3452,51,7635,10858,1.6961E+12,1.6961E+12,Suomeen pitäisi saada suora demokratia,1,0,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3454,51,7687,10910,1.6961E+12,1.6961E+12,Avioerotilanteessa lapsella tulisi olla mahdollisuus olla kirjoilla molemmalla vanhemmallaan.,1,0,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3455,51,7688,10911,1.6961E+12,1.6961E+12,Suomessa tulisi olla saman suuruinen sosiaaliturva kaikille,1,0,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3456,51,7688,10911,1.6961E+12,1.6961E+12,"Mediassa pitäisi perehtyä paremmin vähemmistöjen asemaan ja tuoda esille heidän ongelmia, eikä toistella keskiluokkaisia mielipiteitä",1,0,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3457,51,7694,10917,1.6961E+12,1.6961E+12,Suomen tulisi tunnustaa karjalaisille aiheutettu haitta ja osoittaa taloudellista ja valtion tukea karjalaisen kulttuurin elvyttämiseen.,1,0,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3461,51,7698,10921,1.6961E+12,1.6961E+12,Lapsen oikeuksien pitää mennä etä vanhemman etujen edelle.,1,0,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3464,51,7754,10977,1.6961E+12,1.6961E+12,"Tunnin junaa Turkuun ei tarvita, mutta kaikkiin juniin toimiva verkkoyhteys kyllä.",1,0,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3465,51,7571,10794,1.6961E+12,1.6961E+12,Jokaisessa kunnassa tulee olla kohtuuhintainen pieneläinlääkäri myös päivystysajalla.,1,0,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3468,51,7763,10986,1.6961E+12,1.6961E+12,"Kaikki eduskuntapuolueet ajavat vain nykyisen järjestelmän säilymistä, ei mitään todellisia uudistuksia",1,0,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3469,51,7763,10986,1.6961E+12,1.6961E+12,"Koko verotusjärjestelmä pitäisi muuttaa maan sijaintiarvoon perustuvaksi, koska vain maata ei voi luoda lisää",1,0,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3470,51,7763,10986,1.6961E+12,1.6961E+12,"Liikkuminen maaseudulla saa olla merkittävästi kaupunkeja kalliimpaa, koska asuminen ja eläminen kaupungeissa on kalliimpaa.",1,0,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3471,51,7763,10986,1.6961E+12,1.6961E+12,"Ihmisoikeuksia ja -arvoja loukkaavat puheet, myös eduskuntatyön ulkopuolella, pitäisi johtaa kansanedustajan erottamiseen eduskunnasta",1,0,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3459,51,7694,10917,1.6961E+12,1.69651E+12,Suomen tulisi edistää asunnottomuuden ennaltaehkäisyä ja poistoa muun muassa lisäämällä kohtuuhintaisen asumisen rakentamista.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3458,51,7694,10917,1.6961E+12,1.69651E+12,Suomessa tulisi luopua maahanmuuttaja -termistä ja ottaa käyttöön useampi todellisuutta ja statusta selittävä termi.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3463,51,7745,10968,1.6961E+12,1.69651E+12,Yhteiskunta sairastuttaa vaatimuksillaan,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3462,51,7734,10957,1.6961E+12,1.69651E+12,Ihmisten tulisi olla enemmän tekemisissä eri lailla ajattelevien kanssa.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3453,51,7702,10925,1.6961E+12,1.69651E+12,Teveys keskus maksut myös pääkaupunkiin,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3441,51,7531,10754,1.69609E+12,1.69651E+12,Suomen pitää alkaa valmistella EU:sta irtaantumista.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3445,51,6989,10212,1.69609E+12,1.69651E+12,"Tunnen, että maailma kehittyy liian nopeasti",1,1,fi,1,TRUE,FALSE,NULL,NULL,FALSE,FALSE
3446,51,7598,10821,1.69609E+12,1.69651E+12,Koulukiusaamisen ainoa ehkäiskykeino on antaa kiusaajalle tarvittava tuki ja apu.,1,1,fi,1,TRUE,FALSE,NULL,NULL,FALSE,FALSE
3444,51,7569,10792,1.69609E+12,1.69651E+12,Suomalaisessa maataloudessa pitäisi tukia suunnata esim. kasvisperäisten proteiinien tuotantoon.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3448,51,7627,10850,1.69609E+12,1.69651E+12,Sote päättäjien pitäisi itse käyttää julkisia palveluita yksityisten/työterveyshuollon sijasta,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3449,51,7637,10860,1.69609E+12,1.69651E+12,Parisuhde on muutakin kuin seksiä ja lastenhankintaa.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3450,51,3215,6187,1.69609E+12,1.69651E+12,"Huumeen käyttö on laitonta ja vaarallista , ei sitä pidä hyväksyä",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3451,51,7635,10858,1.6961E+12,1.69651E+12,Auto harrastusta on tuettava Suomessa,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3475,51,7774,10997,1.6961E+12,1.69651E+12,"Rasismi vähenee, kun puututaan maahanmuuttajataustaisten nuorten jengiytymiseen ja väkivaltaan. Tuomiot kovemmiksi, palautukset käyttöön.",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3476,51,7803,11026,1.6961E+12,1.69651E+12,Autismipiirteisiä lapsia ja nuoria ei osata tukea oikein perusopetuksessa,1,1,fi,1,TRUE,FALSE,NULL,NULL,FALSE,FALSE
3466,51,7755,10978,1.6961E+12,1.69651E+12,Kaikilla eduskuntaehdokkailla tulisi olla suoritettuna valtio- tai yhteiskuntatieteiden tutkinto.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3467,51,7732,10955,1.6961E+12,1.69651E+12,"Kuriiriyhtiöt, kuten Wolt ja Foodora, kiertävät työlainsäädäntöä ja hyväksikäyttävät työntekijöitään.",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3480,51,7848,11071,1.69611E+12,1.69651E+12,"Mielestäni vouhotus tekee rasismin, mitä enemmän vouhotetaan se pahempi",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3482,51,7844,11067,1.69611E+12,1.69651E+12,Selkeästi valheellinen virkaan valittujen poliitikkojen puhe pitää kriminalisoida.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3478,51,7840,11063,1.69611E+12,1.69651E+12,Pidetään kaikki mukana eikä lisätä tuloeroja varsinkaan lapsiperheissä.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3479,51,7825,11048,1.69611E+12,1.69651E+12,Kirkko on hylännyt raamatun ja kilpailee osana viihdeteollisuutta.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3472,51,7778,11001,1.6961E+12,1.69651E+12,Tänä kesänä on nähty tarpeeksi sään ääri-ilmiöitä ympäri maailmaa.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3477,51,7778,11001,1.6961E+12,1.69651E+12,Tulevaisuudessa ei tarvita valtioiden rajoja.,1,1,fi,1,TRUE,FALSE,NULL,NULL,FALSE,FALSE
3499,51,7953,11176,1.69614E+12,1.69614E+12,"Ensin Suomen asiat kuntoon ja sitten katsotaan onko mahdollista ottaa pakolaisia,näin poistuu rasismi",1,0,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3500,51,7953,11176,1.69614E+12,1.69614E+12,"Kaikille tytöille,naisille ilmaiset kuukautissuojat,hinnat on korkealla",1,0,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3502,51,7955,11178,1.69614E+12,1.69614E+12,Koulukiusaamiseen tulee puuttua tehokkaammin.,1,0,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3511,51,7998,11221,1.69614E+12,1.69614E+12,"Liiallinen maahanmuuttajien hyysääminen passivoi heidät. Otettava mallia Yhdysvalloista, hetken juoksee tuet, sitten mentävä töihin.",1,0,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3483,51,7830,11053,1.69611E+12,1.69651E+12,Pelastustoimi elää rahoituskriisissä ja sitä uhkaa henkilöstöpula ja paloasemien rapistuminen,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3486,51,7879,11102,1.69611E+12,1.69651E+12,Vaalikampanjan pitää perustua faktaan eikä harhaisiin mielikuviin.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3485,51,7873,11096,1.69611E+12,1.69651E+12,"Suomessa tasa-arvoa sukupuolten, sekä myös erilaisten väestöryhmien kesken ei ole vielä saavutettu. Työtä on jatkettava edelleen.",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3488,51,7894,11117,1.69612E+12,1.69651E+12,"Jos turvapaikanhakija tekee rikoksen ennenkuin on saanut kansalaisuutta, niin maasta ulos välittömästi.",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3489,51,7901,11124,1.69613E+12,1.69651E+12,NATOSTA erottava ja sodan lietsominen lopetettava.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3490,51,7901,11124,1.69613E+12,1.69651E+12,"Kaikki hyökkäävät sotatoimet tuomittava, vaikka kyseessä länsimaa tai omaa kansaa vastaan. Poislukien puolustus omaa/ muuta kansaa kohtaan.",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3491,51,7908,11131,1.69613E+12,1.69651E+12,"terveyden hoito olisi korjattava,hoitajille lisää palkkaa ja myäs lisää hoitohenkilöitä",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3492,51,7925,11148,1.69613E+12,1.69651E+12,Valtion hallintoa pitää siivota radikaalisti,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3493,51,7920,11143,1.69613E+12,1.69651E+12,Toimiva varhaiskasvatus turvaa työikäisten arjen. Varhaiskasvatus on yhteiskunnan toimivuuden perusta.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3494,51,7919,11142,1.69613E+12,1.69651E+12,Poliittisissa päätöksissä tulee ottaa huomioon ihmisoikeusnäkökulma.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3495,51,7918,11141,1.69613E+12,1.69651E+12,Suomessa pitäisi kaikki vahinkoa aiheuttaneet sudet poistaa välittömästi,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3496,51,7924,11147,1.69613E+12,1.69651E+12,"Luopumisen pohjalla pitäisi olla lait jotka takaavat tiettyjä asioita, kuten mm. nyt liipasimella olevan sairausloman palkan.",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3497,51,7929,11152,1.69614E+12,1.69651E+12,"Vammaislaki pitäisi saada voimaan 2024 alkupuolella, heti kun se on tarkastettu ja korjattu toimivaksi kokonaisuudeksi.",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3487,51,7878,11101,1.69611E+12,1.69651E+12,Yliresurssoitu ja kallis työterveyshuolto on purettava ja siitä säästyvät rahat laitettava hyvinvointialueille,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3498,51,7930,11153,1.69614E+12,1.69651E+12,"Suomessa korostetaan yksilöä niin paljon, että yhteisön tukea ei enää ole ja on pärjättävä yksin. Se lisää pahoinvointia merkittävästi.",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3503,51,7953,11176,1.69614E+12,1.69651E+12,"Suomen asiat kuntoon, ennenkuin tarjotaan pakolaisille turvaa,näin rasismi poistuu",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3509,51,7984,11207,1.69614E+12,1.69651E+12,????????!!!!!!!!,1,-1,und,0,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3508,51,7987,11210,1.69614E+12,1.69651E+12,Nykyhallitus kaadettava,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3516,51,8008,11231,1.69614E+12,1.69651E+12,Kannabis tulee laillistaa,1,1,fi,1,TRUE,FALSE,NULL,NULL,FALSE,FALSE
3517,51,8003,11226,1.69614E+12,1.69651E+12,Ymmärrän riippuvuuden sähköinfraktuurista ja olen myös varautunut pitkäkestoisiin sähkökatkoihin,1,1,fi,1,TRUE,FALSE,NULL,NULL,FALSE,FALSE
3506,51,7998,11221,1.69614E+12,1.69651E+12,"Kannatan väittämää muutoin, mutta tutkimusten kohteiden tulee olla järkevämpiä ja sukupuolen tutkimus tulee lakkauttaa. Tai ainakin vähentää",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3507,51,8001,11224,1.69614E+12,1.69651E+12,"Suomen pitäisi entistä tehokkaammin valvoa työttömiä, joita on aivan liikaa. Olen sitä mieltä että ne jotka ovatvtyöttömiä heidät töihin.",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3513,51,7992,11215,1.69614E+12,1.69651E+12,Faktojen kieltäminen/huomiotta jättäminen/sivuuttaminen eduskuntatyössä tulee kriminalisoida.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3514,51,8020,11243,1.69614E+12,1.69651E+12,Suomen verotus on jo tapissa ja kulutus kärsii nyt kun veroja nostetaan. Suomi ei nouse veroja nostamalla vaan laskemalla. Tajutkaa nyt!,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3512,51,8020,11243,1.69614E+12,1.6966E+12,"Perintövero,lahjavero,autovero pois. Yritysveroa alemmaksi.Näin on Ruotsissa, siel pysyy rikkaat ihmiset ja sin yritykset uskaltaa sijoittaa",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3515,51,8003,11226,1.69614E+12,1.6966E+12,Ulkoparlamentaarisen AY-liikkeen järjestämät poliittiset lakot tulee kieltää.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
